Date,Location,Zip Code,High Temperature,Low Temperature,Precipitation,Snowfall,Snow Depth
6/16/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,88,70,0.76,0,0
6/17/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,91,72,0.18,0,0
6/18/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,78,68,0.4,0,0
6/19/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,70,62,0.59,0,0
6/20/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,80,65,0,0,0
6/21/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,78,66,0,0,0
6/22/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,82,63,0,0,0
6/23/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,82,64,0,0,0
6/24/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,81,67,0.09,0,0
6/25/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,83,67,0,0,0
6/26/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,64,1.1,0,0
6/27/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,82,65,0,0,0
6/28/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,86,67,0,0,0
6/29/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,99,74,0,0,0
6/30/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,89,75,0,0,0
7/1/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,75,63,1.16,0,0
7/2/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,88,66,0,0,0
7/3/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,87,70,0.02,0,0
7/4/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,83,71,0.67,0,0
7/5/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,83,68,0,0,0
7/6/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,82,63,0,0,0
7/7/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,85,68,0,0,0
7/8/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,90,71,0,0,0
7/9/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,90,72,0,0,0
7/10/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,85,68,0,0,0
7/11/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,92,69,0,0,0
7/12/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,95,73,2.13,0,0
7/13/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,83,72,0.08,0,0
7/14/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,87,69,0,0,0
7/15/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,89,71,0,0,0
7/16/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,86,64,0,0,0
7/17/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,81,65,0,0,0
7/18/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,82,64,0,0,0
7/19/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,65,0.08,0,0
7/20/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,82,65,0.09,0,0
7/21/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,84,63,0,0,0
7/22/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,83,64,0,0,0
7/23/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,85,65,0,0,0
7/24/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,85,64,0,0,0
7/25/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,83,66,0,0,0
7/26/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,61,0.08,0,0
7/27/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,80,58,0,0,0
7/28/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,82,58,0.13,0,0
7/29/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,82,59,0,0,0
7/30/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,87,61,0,0,0
7/31/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,87,64,0,0,0
8/1/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,80,59,0.23,0,0
8/2/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,57,0,0,0
8/3/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,85,61,1.02,0,0
8/4/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,78,71,0.04,0,0
8/5/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,85,72,0,0,0
8/6/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,84,67,0,0,0
8/7/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,80,68,0,0,0
8/8/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,90,64,0,0,0
8/9/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,90,71,0,0,0
8/10/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,90,67,0,0,0
8/11/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,88,69,0,0,0
8/12/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,89,69,0,0,0
8/13/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,92,71,0,0,0
8/14/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,91,73,0,0,0
8/15/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,89,67,0,0,0
8/16/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,89,69,0,0,0
8/17/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,86,68,0,0,0
8/18/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,86,66,0,0,0
8/19/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,86,66,0,0,0
8/20/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,79,66,0.09,0,0
8/21/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,77,62,0,0,0
8/22/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,84,57,0,0,0
8/23/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,81,60,0,0,0
8/24/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,65,1.05,0,0
8/25/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,78,65,0,0,0
8/26/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,85,67,0,0,0
8/27/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,84,66,0.15,0,0
8/28/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,56,0.18,0,0
8/29/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,52,0,0,0
8/30/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,77,55,0,0,0
8/31/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,85,68,0.07,0,0
9/1/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,88,72,0,0,0
9/2/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,82,68,0.25,0,0
9/3/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,76,68,0.02,0,0
9/4/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,76,67,1.18,0,0
9/5/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,57,0.02,0,0
9/6/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,74,52,0,0,0
9/7/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,77,55,0,0,0
9/8/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,74,57,0,0,0
9/9/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,54,0,0,0
9/10/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,79,54,0,0,0
9/11/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,83,62,0,0,0
9/12/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,84,69,0,0,0
9/13/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,85,63,0,0,0
9/14/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,88,69,0,0,0
9/15/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,92,70,0,0,0
9/16/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,90,72,0,0,0
9/17/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,81,60,0.9,0,0
9/18/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,60,0.66,0,0
9/19/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,64,59,0.18,0,0
9/20/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,68,59,3.28,0,0
9/21/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,64,48,0.01,0,0
9/22/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,67,45,0,0,0
9/23/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,76,51,0,0,0
9/24/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,76,57,0.27,0,0
9/25/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,59,48,0.1,0,0
9/26/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,62,44,0,0,0
9/27/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,62,48,0,0,0
9/28/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,39,0,0,0
9/29/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,36,0,0,0
9/30/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,55,46,0,0,0
10/1/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,50,44,0.34,0,0
10/2/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,54,49,0,0,0
10/3/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,79,40,0.61,0,0
10/4/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,35,0.22,0,0
10/5/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,51,42,0.11,0,0
10/6/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,42,0,0,0
10/7/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,52,45,0.05,0,0
10/8/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,54,47,0.34,0,0
10/9/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,50,45,1.04,0,0
10/10/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,51,37,0.14,0,0
10/11/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,39,32,0.01,0,0
10/12/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,46,31,0,0,0
10/13/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,54,35,0,0,0
10/14/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,42,32,0.09,0.3,0
10/15/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,45,30,0,0,0
10/16/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,39,0,0,0
10/17/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,50,34,0,0,0
10/18/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,33,0,0,0
10/19/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,65,49,0.02,0,0
10/20/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,31,0,0,0
10/21/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,59,28,0,0,0
10/22/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,61,33,0,0,0
10/23/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,32,0,0,0
10/24/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,54,31,0,0,0
10/25/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,55,43,0,0,0
10/26/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,50,45,0.29,0,0
10/27/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,53,44,0.13,0,0
10/28/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,57,44,0,0,0
10/29/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,37,0.01,0,0
10/30/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,54,40,0,0,0
10/31/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,54,37,0,0,0
11/1/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,51,34,0,0,0
11/2/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,48,33,0,0,0
11/3/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,47,35,0.02,0,0
11/4/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,39,36,0.17,0,0
11/5/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,45,37,0.3,0,0
11/6/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,29,0.3,0.1,0
11/7/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,25,0.02,0.5,1
11/8/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,28,22,0.06,0.7,0
11/9/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,15,0.01,0.3,1
11/10/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,23,11,0,0,1
11/11/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,30,21,0,0,1
11/12/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,23,12,0,0,1
11/13/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,23,7,0,0,0
11/14/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,16,0,0,0
11/15/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,44,29,0.01,0,0
11/16/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,35,26,0.01,0.1,0
11/17/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,29,14,0,0,0
11/18/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,27,6,0,0,0
11/19/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,30,20,0,0,0
11/20/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,12,0,0,0
11/21/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,24,0,0,0
11/22/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,27,0,0,0
11/23/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,46,35,0.27,0,0
11/24/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,30,0.06,0,0
11/25/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,30,17,0,0,0
11/26/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,15,0,0,0
11/27/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,25,13,0,0,0
11/28/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,27,15,0.12,1.4,0
11/29/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,31,25,0.1,0.9,2
11/30/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,29,0,0,2
12/1/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,34,28,0.2,2.3,2
12/2/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,34,28,0.04,0.5,4
12/3/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,28,24,0,0,4
12/4/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,22,0,0,4
12/5/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,29,22,0,0.1,4
12/6/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,22,8,0,0,4
12/7/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,27,6,0,0.1,4
12/8/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,27,9,0,0,4
12/9/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,29,14,0,0,4
12/10/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,25,14,0.01,0,4
12/11/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,27,12,0,0,4
12/12/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,29,23,0,0,4
12/13/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,23,0,0,4
12/14/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,39,23,0,0,4
12/15/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,20,0,0,4
12/16/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,46,31,0,0,3
12/17/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,36,24,0,0,3
12/18/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,27,0,0,2
12/19/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,42,32,0,0,1
12/20/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,28,0.01,0,0
12/21/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,28,23,0,0,0
12/22/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,25,0.01,0.3,0
12/23/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,31,19,0,0,0
12/24/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,26,15,0,0,0
12/25/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,28,19,0,0,0
12/26/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,21,0.3,2.3,0
12/27/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,33,0.95,0.6,2
12/28/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,13,0,0.2,0
12/29/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,16,9,0,0.1,0
12/30/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,14,0,0,0
12/31/2018,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,11,0.01,0.2,0
1/1/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,11,0,0,0,0
1/2/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,26,2,0,0,0
1/3/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,41,20,0,0,0
1/4/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,47,28,0,0,0
1/5/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,47,27,0,0,0
1/6/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,38,24,0,0,0
1/7/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,42,34,0,0,0
1/8/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,38,11,0,0,0
1/9/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,16,6,0,0,0
1/10/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,10,0,0,0
1/11/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,18,0,0,0
1/12/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,31,21,0,0,0
1/13/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,35,28,0,0,0
1/14/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,29,0,0,0
1/15/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,20,0,0,0
1/16/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,21,7,0,0,0
1/17/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,14,0,0,0
1/18/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,14,6,0.01,0.2,0
1/19/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,11,-1,0,0,0
1/20/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,11,-5,0,0,0
1/21/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,18,0,0,0,0
1/22/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,20,10,0.03,0.7,1
1/23/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,9,0,0,1
1/24/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,20,-8,0,0.4,1
1/25/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,5,-9,0,0,1
1/26/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,11,-4,0.05,0.4,1
1/27/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,6,-9,0.23,2.4,1
1/28/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,13,-1,0.13,2.6,4
1/29/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,-1,-25,0,0,5
1/30/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,-13,-28,0,0,5
1/31/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,-3,-23,0,0.1,5
2/1/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,17,-3,0,0,4
2/2/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,39,12,0,0,4
2/3/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,39,32,0.01,0,2
2/4/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,2,0.06,0,1
2/5/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,13,2,0.31,4.1,0
2/6/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,21,12,0.03,0.4,4
2/7/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,20,-5,0.37,5.9,4
2/8/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,1,-11,0,0,9
2/9/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,8,-12,0,0,8
2/10/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,18,6,0.25,5.9,8
2/11/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,25,17,0.03,0.1,11
2/12/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,11,0.32,5.5,14
2/13/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,20,4,0,0,14
2/14/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,0,0.02,0.3,13
2/15/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,15,-3,0,0,12
2/16/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,21,-2,0,0,12
2/17/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,26,14,0.03,0.4,12
2/18/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,23,5,0,0,11
2/19/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,22,-3,0,0,11
2/20/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,28,15,0.6,9.1,11
2/21/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,21,7,0,0,16
2/22/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,27,10,0,0,16
2/23/2019,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,26,0.21,1.9,15
